record_id,class,failure_score,predicted_class,priority_level,recommended_action
9795,pos,0.9999666747945746,pos,alta,inspeccion inmediata
1566,pos,0.9999646529191435,pos,alta,inspeccion inmediata
3227,pos,0.9999635135225543,pos,alta,inspeccion inmediata
7138,pos,0.9999633395930763,pos,alta,inspeccion inmediata
3422,pos,0.999963108741018,pos,alta,inspeccion inmediata
11568,pos,0.9999626566134884,pos,alta,inspeccion inmediata
15711,pos,0.999960885145139,pos,alta,inspeccion inmediata
4717,neg,0.999959897590146,pos,alta,inspeccion inmediata
9129,pos,0.9999568800899641,pos,alta,inspeccion inmediata
13629,pos,0.9999531359797302,pos,alta,inspeccion inmediata
12470,pos,0.9999508720118623,pos,alta,inspeccion inmediata
4859,neg,0.999948612554839,pos,alta,inspeccion inmediata
7952,pos,0.9999473541992326,pos,alta,inspeccion inmediata
1133,neg,0.9999438601354366,pos,alta,inspeccion inmediata
8964,pos,0.9999397965884205,pos,alta,inspeccion inmediata
5105,neg,0.9999394994202058,pos,alta,inspeccion inmediata
2936,pos,0.9999357578909279,pos,alta,inspeccion inmediata
13660,pos,0.999932789863027,pos,alta,inspeccion inmediata
7679,neg,0.9999311725995162,pos,alta,inspeccion inmediata
12768,pos,0.9999273892357389,pos,alta,inspeccion inmediata
5460,pos,0.9999264349880976,pos,alta,inspeccion inmediata
13856,neg,0.9999248995125986,pos,alta,inspeccion inmediata
12387,pos,0.9999167515168375,pos,alta,inspeccion inmediata
728,pos,0.9999164174066525,pos,alta,inspeccion inmediata
6511,pos,0.9999129620905886,pos,alta,inspeccion inmediata
11127,neg,0.9999108139290167,pos,alta,inspeccion inmediata
14877,neg,0.9999034545240656,pos,alta,inspeccion inmediata
14314,pos,0.9999001971410553,pos,alta,inspeccion inmediata
5555,pos,0.9998999423678624,pos,alta,inspeccion inmediata
11620,neg,0.9998994372738886,pos,alta,inspeccion inmediata
8479,neg,0.9998984314267242,pos,alta,inspeccion inmediata
6823,pos,0.999895355239698,pos,alta,inspeccion inmediata
10499,neg,0.9998941934272836,pos,alta,inspeccion inmediata
13636,pos,0.9998925765459777,pos,alta,inspeccion inmediata
10334,pos,0.9998809535817454,pos,alta,inspeccion inmediata
3497,neg,0.9998796170263428,pos,alta,inspeccion inmediata
15011,pos,0.9998792338799468,pos,alta,inspeccion inmediata
1704,neg,0.9998708543757894,pos,alta,inspeccion inmediata
7877,neg,0.9998610998917642,pos,alta,inspeccion inmediata
3844,pos,0.9998510492936771,pos,alta,inspeccion inmediata
7933,neg,0.9998461313495628,pos,alta,inspeccion inmediata
4654,neg,0.9998415209405932,pos,alta,inspeccion inmediata
15621,neg,0.999835863347886,pos,alta,inspeccion inmediata
4384,pos,0.9998324106175914,pos,alta,inspeccion inmediata
7987,pos,0.9998286299032534,pos,alta,inspeccion inmediata
1613,neg,0.9998118109725086,pos,alta,inspeccion inmediata
14204,pos,0.999809757714988,pos,alta,inspeccion inmediata
1488,pos,0.9998091495882656,pos,alta,inspeccion inmediata
4342,neg,0.9998075488628999,pos,alta,inspeccion inmediata
5934,pos,0.9998071471367207,pos,alta,inspeccion inmediata
6923,neg,0.9997959095829232,pos,alta,inspeccion inmediata
9148,neg,0.999779055436773,pos,alta,inspeccion inmediata
12698,pos,0.9997744954210637,pos,alta,inspeccion inmediata
4889,pos,0.9997726150544444,pos,alta,inspeccion inmediata
8519,pos,0.9997725708522944,pos,alta,inspeccion inmediata
6227,pos,0.999765484574523,pos,alta,inspeccion inmediata
9192,pos,0.9997556847576886,pos,alta,inspeccion inmediata
1972,pos,0.9997518626924923,pos,alta,inspeccion inmediata
3534,pos,0.9997480724793957,pos,alta,inspeccion inmediata
2071,pos,0.9997455221152564,pos,alta,inspeccion inmediata
4891,pos,0.9997378395439704,pos,alta,inspeccion inmediata
11635,neg,0.9997361193695838,pos,alta,inspeccion inmediata
11532,pos,0.9997356748438676,pos,alta,inspeccion inmediata
908,pos,0.9997187765282125,pos,alta,inspeccion inmediata
465,pos,0.9997112237160923,pos,alta,inspeccion inmediata
5584,pos,0.9997112237160923,pos,alta,inspeccion inmediata
7516,pos,0.9997050717993955,pos,alta,inspeccion inmediata
4682,pos,0.9996549648293493,pos,alta,inspeccion inmediata
583,pos,0.9996413877960203,pos,alta,inspeccion inmediata
13128,pos,0.9996413877960203,pos,alta,inspeccion inmediata
11154,neg,0.9996247479775084,pos,alta,inspeccion inmediata
5588,pos,0.9996111907233971,pos,alta,inspeccion inmediata
853,pos,0.9995847286686144,pos,alta,inspeccion inmediata
14995,pos,0.9995821352228028,pos,alta,inspeccion inmediata
7969,pos,0.999568419308855,pos,alta,inspeccion inmediata
13873,pos,0.999568395377777,pos,alta,inspeccion inmediata
10688,neg,0.999555186582268,pos,alta,inspeccion inmediata
3040,pos,0.9995521057322556,pos,alta,inspeccion inmediata
13608,neg,0.9995484860399847,pos,alta,inspeccion inmediata
15799,pos,0.99954296093377,pos,alta,inspeccion inmediata
1829,pos,0.9995422704650843,pos,alta,inspeccion inmediata
4899,neg,0.9995274170072195,pos,alta,inspeccion inmediata
5212,pos,0.9995179512222814,pos,alta,inspeccion inmediata
14499,pos,0.999517170829918,pos,alta,inspeccion inmediata
13568,pos,0.9995015406427513,pos,alta,inspeccion inmediata
4414,neg,0.9994958264118375,pos,alta,inspeccion inmediata
612,pos,0.9994860614707007,pos,alta,inspeccion inmediata
13124,pos,0.9994758241879022,pos,alta,inspeccion inmediata
5292,neg,0.999463984244262,pos,alta,inspeccion inmediata
8244,pos,0.9994425607594611,pos,alta,inspeccion inmediata
9347,neg,0.9994394676730879,pos,alta,inspeccion inmediata
10647,pos,0.9994283010955595,pos,alta,inspeccion inmediata
834,pos,0.9994165398142001,pos,alta,inspeccion inmediata
11280,neg,0.9994148559692965,pos,alta,inspeccion inmediata
11519,pos,0.9994036144778359,pos,alta,inspeccion inmediata
12259,neg,0.9993815177021658,pos,alta,inspeccion inmediata
11907,neg,0.9993751985817436,pos,alta,inspeccion inmediata
1517,pos,0.9993377469441536,pos,alta,inspeccion inmediata
14008,pos,0.9993167492223578,pos,alta,inspeccion inmediata
3710,neg,0.9993039313855986,pos,alta,inspeccion inmediata
3314,neg,0.9992954824221923,pos,alta,inspeccion inmediata
1691,pos,0.9992791648177167,pos,alta,inspeccion inmediata
2341,pos,0.9992592117905724,pos,alta,inspeccion inmediata
14599,neg,0.9992524441124158,pos,alta,inspeccion inmediata
7131,pos,0.9992520468014392,pos,alta,inspeccion inmediata
13235,pos,0.9991847859211594,pos,alta,inspeccion inmediata
11424,pos,0.9991753485864941,pos,alta,inspeccion inmediata
15376,neg,0.9991454033974209,pos,alta,inspeccion inmediata
13025,neg,0.9991175143828457,pos,alta,inspeccion inmediata
12293,neg,0.9991150467489707,pos,alta,inspeccion inmediata
11046,pos,0.9991120728264483,pos,alta,inspeccion inmediata
4386,neg,0.999099498328149,pos,alta,inspeccion inmediata
345,neg,0.9990631445137287,pos,alta,inspeccion inmediata
9581,pos,0.9990621839382049,pos,alta,inspeccion inmediata
4474,pos,0.9989908502626357,pos,alta,inspeccion inmediata
1851,pos,0.9989881320264434,pos,alta,inspeccion inmediata
1128,pos,0.9988787976855796,pos,alta,inspeccion inmediata
13270,pos,0.9987800969322176,pos,alta,inspeccion inmediata
13575,neg,0.9987304685220139,pos,alta,inspeccion inmediata
6555,neg,0.9986956331065625,pos,alta,inspeccion inmediata
6842,pos,0.9986590631916038,pos,alta,inspeccion inmediata
7872,neg,0.9986481325956258,pos,alta,inspeccion inmediata
10725,neg,0.998648109438277,pos,alta,inspeccion inmediata
10858,neg,0.998591546261845,pos,alta,inspeccion inmediata
14088,pos,0.9985678380127666,pos,alta,inspeccion inmediata
14405,neg,0.998563591884854,pos,alta,inspeccion inmediata
6139,neg,0.9985593700400953,pos,alta,inspeccion inmediata
14354,pos,0.9985486804183554,pos,alta,inspeccion inmediata
13994,neg,0.9985450841223021,pos,alta,inspeccion inmediata
15886,neg,0.9985438550446801,pos,alta,inspeccion inmediata
6319,pos,0.9985339754446135,pos,alta,inspeccion inmediata
12361,pos,0.9985305127702327,pos,alta,inspeccion inmediata
14809,neg,0.9985089817857455,pos,alta,inspeccion inmediata
10121,pos,0.9984426232260972,pos,alta,inspeccion inmediata
7798,neg,0.9984378562960642,pos,alta,inspeccion inmediata
9594,pos,0.998398749785278,pos,alta,inspeccion inmediata
3893,pos,0.9983897662453409,pos,alta,inspeccion inmediata
1429,neg,0.9983846004723551,pos,alta,inspeccion inmediata
12990,pos,0.9983526475681711,pos,alta,inspeccion inmediata
4973,neg,0.998299355686674,pos,alta,inspeccion inmediata
7208,pos,0.9982227335391615,pos,alta,inspeccion inmediata
8308,pos,0.9982194448853762,pos,alta,inspeccion inmediata
12344,pos,0.9982005249170555,pos,alta,inspeccion inmediata
9275,pos,0.9981815119355301,pos,alta,inspeccion inmediata
13441,pos,0.9981754246609656,pos,alta,inspeccion inmediata
5070,pos,0.9981160665555004,pos,alta,inspeccion inmediata
2287,pos,0.9980797800414198,pos,alta,inspeccion inmediata
14358,pos,0.998060028038444,pos,alta,inspeccion inmediata
15238,neg,0.9979871257552938,pos,alta,inspeccion inmediata
9638,neg,0.9978781562079695,pos,alta,inspeccion inmediata
3988,pos,0.9978681803435858,pos,alta,inspeccion inmediata
13163,neg,0.9978396235978736,pos,alta,inspeccion inmediata
12455,neg,0.9978381847198751,pos,alta,inspeccion inmediata
12767,neg,0.9978021084732538,pos,alta,inspeccion inmediata
9950,neg,0.9977320076055125,pos,alta,inspeccion inmediata
14466,neg,0.9976925192563412,pos,alta,inspeccion inmediata
1036,neg,0.9976487062594424,pos,alta,inspeccion inmediata
6779,neg,0.997632333324687,pos,alta,inspeccion inmediata
7582,neg,0.9975562373120981,pos,alta,inspeccion inmediata
4782,pos,0.99751901975174,pos,alta,inspeccion inmediata
5491,pos,0.9974192098798856,pos,alta,inspeccion inmediata
8080,pos,0.9973023332160676,pos,alta,inspeccion inmediata
11852,neg,0.9972885940603765,pos,alta,inspeccion inmediata
6686,neg,0.997221841438641,pos,alta,inspeccion inmediata
4810,neg,0.9972212845816284,pos,alta,inspeccion inmediata
12888,neg,0.9971282651569575,pos,alta,inspeccion inmediata
786,pos,0.9970446889154573,pos,alta,inspeccion inmediata
7675,neg,0.9969686316172376,pos,alta,inspeccion inmediata
426,pos,0.9969192282870769,pos,alta,inspeccion inmediata
7370,neg,0.996893001131622,pos,alta,inspeccion inmediata
10841,neg,0.9968663360655521,pos,alta,inspeccion inmediata
14878,neg,0.9968202460729618,pos,alta,inspeccion inmediata
416,neg,0.9968102594557338,pos,alta,inspeccion inmediata
10550,pos,0.9968035156560013,pos,alta,inspeccion inmediata
13329,pos,0.9967589798315148,pos,alta,inspeccion inmediata
5672,neg,0.9966780398506317,pos,alta,inspeccion inmediata
2587,pos,0.9963826800244766,pos,alta,inspeccion inmediata
5172,neg,0.9959952690887389,pos,alta,inspeccion inmediata
12106,neg,0.9959305365807919,pos,alta,inspeccion inmediata
15680,neg,0.99583877416195,pos,alta,inspeccion inmediata
2188,neg,0.9957709940011412,pos,alta,inspeccion inmediata
3995,pos,0.995765671437422,pos,alta,inspeccion inmediata
13958,neg,0.9956050027301798,pos,alta,inspeccion inmediata
14175,pos,0.9953111950440856,pos,alta,inspeccion inmediata
9648,pos,0.9952578242913459,pos,alta,inspeccion inmediata
8185,neg,0.9951644738592289,pos,alta,inspeccion inmediata
9382,pos,0.9951195079001652,pos,alta,inspeccion inmediata
3649,pos,0.9950975972166797,pos,alta,inspeccion inmediata
11004,pos,0.9950862194991128,pos,alta,inspeccion inmediata
7445,pos,0.9950643770072967,pos,alta,inspeccion inmediata
13194,pos,0.9949723146237844,pos,alta,inspeccion inmediata
10652,pos,0.9949639993868592,pos,alta,inspeccion inmediata
6295,neg,0.9948677229619923,pos,alta,inspeccion inmediata
2147,neg,0.994725920956238,pos,alta,inspeccion inmediata
3248,pos,0.9941697148654537,pos,alta,inspeccion inmediata
6010,neg,0.9941676847501705,pos,alta,inspeccion inmediata
14217,neg,0.9938867271251697,pos,alta,inspeccion inmediata
3482,pos,0.9937316103547652,pos,alta,inspeccion inmediata
7026,pos,0.9936468829098274,pos,alta,inspeccion inmediata
106,neg,0.9935880618641924,pos,alta,inspeccion inmediata
1257,pos,0.9932942636218429,pos,alta,inspeccion inmediata
4813,pos,0.9932942636218429,pos,alta,inspeccion inmediata
6896,neg,0.9928672466631554,pos,alta,inspeccion inmediata
12639,neg,0.9927802359851654,pos,alta,inspeccion inmediata
6927,pos,0.9926295875439682,pos,alta,inspeccion inmediata
1944,neg,0.9925844634413266,pos,alta,inspeccion inmediata
10840,pos,0.9923922310994255,pos,alta,inspeccion inmediata
11380,pos,0.992368413901998,pos,alta,inspeccion inmediata
15783,pos,0.9923237115358867,pos,alta,inspeccion inmediata
12166,pos,0.9918428264342076,pos,alta,inspeccion inmediata
6161,pos,0.9918114177978705,pos,alta,inspeccion inmediata
5286,pos,0.9917350784472548,pos,alta,inspeccion inmediata
9549,neg,0.9912844139987546,pos,alta,inspeccion inmediata
12263,pos,0.9905591437808553,pos,alta,inspeccion inmediata
14813,pos,0.9905160208989288,pos,alta,inspeccion inmediata
4866,neg,0.9899714347442312,pos,alta,inspeccion inmediata
12468,pos,0.9897326485348301,pos,alta,inspeccion inmediata
11989,pos,0.9896313524127934,pos,alta,inspeccion inmediata
1292,neg,0.9893596097668447,pos,alta,inspeccion inmediata
3418,neg,0.9892920303635216,pos,alta,inspeccion inmediata
9612,pos,0.9892673021500841,pos,alta,inspeccion inmediata
7252,pos,0.98905130797379,pos,alta,inspeccion inmediata
5886,pos,0.98905130797379,pos,alta,inspeccion inmediata
9529,neg,0.9889978945952372,pos,alta,inspeccion inmediata
10248,neg,0.9889764133731973,pos,alta,inspeccion inmediata
10804,pos,0.9889487106915809,pos,alta,inspeccion inmediata
3049,neg,0.9888957542486185,pos,alta,inspeccion inmediata
8499,pos,0.9880133388404321,pos,alta,inspeccion inmediata
5082,neg,0.9879957272633157,pos,alta,inspeccion inmediata
11969,pos,0.98772800787537,pos,alta,inspeccion inmediata
1400,pos,0.9877072068680239,pos,alta,inspeccion inmediata
8800,neg,0.9874283922042828,pos,alta,inspeccion inmediata
6177,neg,0.9872123374091956,pos,alta,inspeccion inmediata
5089,neg,0.9870566115940741,pos,alta,inspeccion inmediata
9179,pos,0.9868800909219901,pos,alta,inspeccion inmediata
9430,pos,0.9866383011630657,pos,alta,inspeccion inmediata
11739,pos,0.9850391749447505,pos,alta,inspeccion inmediata
15677,neg,0.9850384670782056,pos,alta,inspeccion inmediata
1279,neg,0.9846684107540128,pos,alta,inspeccion inmediata
7004,neg,0.9840420870876984,pos,alta,inspeccion inmediata
13478,pos,0.9840190076938092,pos,alta,inspeccion inmediata
1326,neg,0.9840108915913414,pos,alta,inspeccion inmediata
13838,neg,0.983978212350982,pos,alta,inspeccion inmediata
105,neg,0.98384263271574,pos,alta,inspeccion inmediata
4173,neg,0.983121624208286,pos,alta,inspeccion inmediata
14913,neg,0.9827704437735442,pos,alta,inspeccion inmediata
1881,pos,0.9827127014437251,pos,alta,inspeccion inmediata
7282,neg,0.9826415588390911,pos,alta,inspeccion inmediata
2843,pos,0.9825397295077367,pos,alta,inspeccion inmediata
9961,neg,0.9817915575228111,pos,alta,inspeccion inmediata
3217,pos,0.9815187001928803,pos,alta,inspeccion inmediata
10839,neg,0.981113653369986,pos,alta,inspeccion inmediata
10059,neg,0.9808214933940637,pos,alta,inspeccion inmediata
6813,pos,0.9807523431181755,pos,alta,inspeccion inmediata
14480,neg,0.9803326240089567,pos,alta,inspeccion inmediata
15252,neg,0.9802562797753002,pos,alta,inspeccion inmediata
11699,neg,0.9797606485309409,pos,alta,inspeccion inmediata
8039,pos,0.9795509338186149,pos,alta,inspeccion inmediata
745,neg,0.9794288166868912,pos,alta,inspeccion inmediata
13671,neg,0.9790889156464399,pos,alta,inspeccion inmediata
11513,neg,0.9783006052419048,pos,alta,inspeccion inmediata
3225,pos,0.9778798313915632,pos,alta,inspeccion inmediata
12993,neg,0.9775708642596698,pos,alta,inspeccion inmediata
13983,pos,0.9773505103183499,pos,alta,inspeccion inmediata
15747,neg,0.9770057674695677,pos,alta,inspeccion inmediata
11952,pos,0.9769868258091409,pos,alta,inspeccion inmediata
13664,pos,0.9769145434619828,pos,alta,inspeccion inmediata
12903,pos,0.9765163172560128,pos,alta,inspeccion inmediata
5169,pos,0.976351841429955,pos,alta,inspeccion inmediata
5190,neg,0.976127504637558,pos,alta,inspeccion inmediata
2102,neg,0.9754058133823024,pos,alta,inspeccion inmediata
10316,pos,0.9753484131283251,pos,alta,inspeccion inmediata
3441,neg,0.9753317912016402,pos,alta,inspeccion inmediata
3293,pos,0.9750790593271884,pos,alta,inspeccion inmediata
14222,pos,0.9739707286635493,pos,alta,inspeccion inmediata
13985,neg,0.9730674151875588,pos,alta,inspeccion inmediata
1774,neg,0.9728711524960519,pos,alta,inspeccion inmediata
9985,neg,0.9727597801464648,pos,alta,inspeccion inmediata
2530,pos,0.972073992871398,pos,alta,inspeccion inmediata
2260,neg,0.9720081328517272,pos,alta,inspeccion inmediata
3685,pos,0.9719868508863568,pos,alta,inspeccion inmediata
15201,pos,0.9717177787676194,pos,alta,inspeccion inmediata
3846,pos,0.9716719979725291,pos,alta,inspeccion inmediata
12154,pos,0.9714983242899324,pos,alta,inspeccion inmediata
8015,neg,0.971351918425905,pos,alta,inspeccion inmediata
15464,neg,0.9712040238779459,pos,alta,inspeccion inmediata
12809,neg,0.9712018360105757,pos,alta,inspeccion inmediata
8592,neg,0.9710206023090531,pos,alta,inspeccion inmediata
3069,neg,0.9709948783205824,pos,alta,inspeccion inmediata
2773,neg,0.970906558473621,pos,alta,inspeccion inmediata
1784,pos,0.9709019775756914,pos,alta,inspeccion inmediata
12573,pos,0.9705309440853029,pos,alta,inspeccion inmediata
10996,neg,0.969289754330045,pos,alta,inspeccion inmediata
1468,pos,0.9689377870462155,pos,alta,inspeccion inmediata
5464,pos,0.9680708933690422,pos,alta,inspeccion inmediata
11560,neg,0.9678996344152071,pos,alta,inspeccion inmediata
12565,neg,0.9675928358579547,pos,alta,inspeccion inmediata
3513,pos,0.9671530243600621,pos,alta,inspeccion inmediata
5903,neg,0.9660594958841549,pos,alta,inspeccion inmediata
5041,neg,0.9655642167525008,pos,alta,inspeccion inmediata
4412,neg,0.9651405910444936,pos,alta,inspeccion inmediata
8228,pos,0.9649706894911845,pos,alta,inspeccion inmediata
3475,neg,0.9648678307308034,pos,alta,inspeccion inmediata
7639,neg,0.9646961905329424,pos,alta,inspeccion inmediata
15108,pos,0.9643637474189845,pos,alta,inspeccion inmediata
10155,neg,0.9640828838449587,pos,alta,inspeccion inmediata
1289,neg,0.9625884645442199,pos,alta,inspeccion inmediata
